time,seconds_elapsed,z,y,x
1772649731671700500,0.062700439453125,0.2117126594007015,0.1943675568461418,-0.17985417058616876
1772649731681741600,0.072741455078125,0.22752397651672362,0.2510387076169252,-0.25020780975073575
1772649731691782400,0.082782470703125,0.14320494036376474,0.27328444169461724,-0.26073651028871536
1772649731701823500,0.092823486328125,0.11675298676788806,0.3340191886425018,-0.2422150574311614
1772649731711865300,0.102865234375,0.1988075851202011,0.3187064686983824,-0.2754733300410211
1772649731721906400,0.112906494140625,0.26745909654200073,0.24011516254246235,-0.3245718536004424
1772649731731947500,0.122947509765625,0.3513561078906059,0.14248656296133994,-0.3611468495428562
1772649731741988400,0.13298828125,0.4962260588571429,-0.01813011545240879,-0.43133214640319345
1772649731752029700,0.14302978515625,0.6312082375377416,-0.21885727045834064,-0.5840377594314515
1772649731762070500,0.153070556640625,0.6313578751415014,-0.4206546850442886,-0.7312338152579962
1772649731772112600,0.163112548828125,0.45804070510864253,-0.6146271050930023,-0.8317918924197554
1772649731782153700,0.17315380859375,0.3547758532062173,-0.7943336839020252,-0.7631542633928358
1772649731792194600,0.183194580078125,0.3397726376026869,-1.035423244434595,-0.6316255861669778
1772649731802235600,0.193235595703125,0.47552492387294765,-1.3489683848470448,-0.5690425810039043
1772649731812276500,0.2032763671875,0.8025856716796755,-1.6996756734400986,-0.5546876001760364
1772649731822317600,0.213317626953125,1.0054682511538267,-2.0966110447227955,-0.5193601200766861
1772649731832358700,0.223358642578125,1.2186606277182697,-2.542710552147031,-0.5177262352645396
1772649731842400500,0.233400390625,1.526833719703555,-3.0717034468352793,-0.5587433053076267
1772649731852441600,0.243441650390625,1.561524801595509,-3.6059786658406257,-0.5743403951510787
1772649731862482400,0.253482421875,1.169540769109875,-4.051358626818657,-0.4526813700325787
1772649731872523500,0.2635234375,0.6823715846724808,-4.335922002896666,-0.27074337890967726
1772649731882564600,0.273564697265625,0.5475083561964332,-4.439546628022193,-0.26687574369609357
1772649731892605400,0.28360546875,0.7490631941981614,-4.451156986317038,-0.4676886772893369
1772649731902647600,0.2936474609375,0.985424411034584,-4.4276399171292775,-0.6778809952549636
1772649731912688400,0.3036884765625,0.6731593735605478,-4.397767341434955,-0.6128950206033885
1772649731922729500,0.3137294921875,0.014126140508055687,-4.3213241532236335,-0.15724705585017798
1772649731932770600,0.3237705078125,-0.22365195738896726,-4.097161177572608,0.17624840117916463
