time,seconds_elapsed,z,y,x
1772643958745567200,0.038567138671875,-0.0011638014111667871,-0.0023318638559430838,-0.0020237360149621964
1772643958755608300,0.0486083984375,0.0002146507758880034,-0.003055178327485919,-0.0028333370573818684
1772643958765648400,0.0586484375,-0.0001347559446003288,-0.0012575446162372828,-0.004338555503636599
1772643958775689500,0.068689453125,0.0016943031223490834,-0.004071973264217377,-0.003326288191601634
1772643958785730300,0.078730224609375,0.0004239752306602895,-0.004309527110308409,-0.0038687740452587605
1772643958795771400,0.088771484375,0.0009121326729655266,-0.005167065188288689,-0.00410419749096036
1772643958805812500,0.0988125,0.001787779969163239,0.0003038666909560561,-0.003771835006773472
1772643958815853300,0.108853271484375,-0.0001155811914941296,0.0025158883072435856,-0.0030956584960222244
1772643958825893400,0.118893310546875,0.00032916670897975564,-0.004455734975636005,-0.0015512913232669234
1772643958835934500,0.1289345703125,0.0018034926615655422,-0.006637662649154663,-0.0034024545457214117
1772643958845975300,0.138975341796875,-0.0007134608458727598,-0.004442685283720493,-0.0025238776579499245
1772643958856016400,0.149016357421875,-0.0007294398383237422,-0.0007475492893718183,-0.0021169467363506556
1772643958866057500,0.159057373046875,0.00006764429417671636,0.002270344877615571,-0.002091380301862955
1772643958876098300,0.169098388671875,-0.0013699301052838564,0.002877279184758663,-0.004194478504359722
1772643958886138400,0.179138427734375,-0.0015571502735838294,-0.0021976404823362827,-0.0026317357551306486
1772643958896179500,0.189179443359375,-0.003260508179664612,-0.003760383464396,-0.000030892668291926384
1772643958906220500,0.199220458984375,-0.0008777778712101281,0.0008964200387708843,-0.0024554345291107893
1772643958916261400,0.209261474609375,-0.002511893631890416,0.0014911039033904672,-0.004028830211609602
1772643958926302500,0.219302490234375,-0.001990446588024497,-0.00010626012954162434,-0.002301770029589534
1772643958936343600,0.229343505859375,-0.0005755090969614685,0.0018309232546016574,-0.002439189236611128
1772643958946384400,0.23938427734375,-0.0013017531018704176,0.0037116475868970156,0.00016298545233439654
1772643958956424200,0.249424072265625,-0.002846652874723077,0.003108441596850753,-0.00020399813365656883
1772643958966465300,0.25946533203125,-0.004204598721116781,0.004540956113487482,0.0004370247188489884
1772643958976506000,0.269506103515625,-0.004730839282274246,0.004958007019013166,0.0017182715237140656
1772643958986547200,0.279547119140625,-0.004972121678292751,0.0007028082036413252,-0.00123783724848181
1772643958996588300,0.28958837890625,-0.005215800832957029,0.001752093667164445,-0.0008008125587366521
1772643959006629000,0.299629150390625,-0.003483681008219719,0.008300806395709515,0.0015273229219019413
1772643959016669200,0.309669189453125,-0.004267981741577387,0.000734766130335629,-0.0009315737406723201
1772643959026710300,0.319710205078125,-0.001606685109436512,0.0003933488915208727,-0.0017600831342861056
1772643959036751400,0.32975146484375,-0.003653058083727956,0.003640541108325124,-0.0011049455497413874
1772643959046792200,0.339792236328125,-0.004858671221882105,0.004201136529445648,-0.0018471685471013188
1772643959056833300,0.349833251953125,-0.0049734534695744514,0.0030836742371320724,0.00020346550445538014
1772643959066874400,0.359874267578125,-0.004486094694584608,-0.0016231966437771916,-0.0009590042755007744
1772643959076914400,0.36991455078125,-0.003947603516280651,-0.002740392694249749,-0.0025574336759746075
1772643959086955300,0.379955322265625,-0.002814695006236434,0.00006604639202123508,-0.0010167949367314577
1772643959096996400,0.389996337890625,-0.003999002743512392,0.002085787709802389,-0.0025214808993041515
1772643959107037200,0.400037109375,-0.004224838688969612,0.00039281626231968403,-0.0019659455865621567
1772643959117078300,0.410078369140625,-0.00227833422832191,0.0017928400775417686,-0.0015686018159613013
1772643959127119400,0.420119384765625,-0.004501008428633213,-0.00010892329009948298,-0.0033457293175160885
1772643959137159400,0.430159423828125,-0.004056260455399752,-0.002264219569042325,-0.002602973720058799
1772643959147200300,0.4402001953125,-0.00458729499951005,0.0023395870812237263,-0.0010492854053154588
1772643959157241300,0.450241455078125,-0.0051835766062140465,0.0005142564186826348,-0.001439971150830388
1772643959167282400,0.460282470703125,-0.002141980454325676,-0.002579271560534835,-0.002261023735627532
1772643959177323300,0.4703232421875,-0.0007843009079806507,0.0007712514488957822,-0.0028399948496371508
1772643959187364400,0.4803642578125,-0.0010570086305961013,0.0020564929582178593,-0.0021944446489214897
1772643959197405400,0.490405517578125,0.00017443705291952938,-0.0020959076937288046,-0.001657285145483911
1772643959207445500,0.500445556640625,0.0015038870042189956,0.000007723167072981596,-0.0030125677585601807
1772643959217486300,0.510486328125,0.00009267800487577915,0.0011968245962634683,-0.0028216191567480564
1772643959227527400,0.52052734375,-0.000547279603779316,-0.0017566210590302944,-0.0021291973534971476
1772643959237568300,0.530568359375,-0.0026756778825074434,-0.0008442220860160887,-0.00236275652423501
1772643959247609300,0.540609375,-0.0025856629945337772,-0.0005225121858529747,-0.001984587637707591
1772643959257650400,0.550650390625,-0.003317233407869935,-0.0026008430868387222,-0.002126534003764391
1772643959267690200,0.560690185546875,-0.0018937737913802266,0.0006327670416794717,-0.0016932378057390451
1772643959277731000,0.57073095703125,-0.00025220136740244925,-0.0011640676530078053,-0.0018402442801743746
1772643959287772200,0.580772216796875,0.00030866035376675427,-0.002365419641137123,-0.0032024511601775885
1772643959297813200,0.590813232421875,-0.00042264367220923305,-0.00011930961773032323,-0.0030104373581707478
1772643959307854000,0.60085400390625,-0.0012546151410788298,-0.00036192359402775764,-0.002404035534709692
1772643959317895200,0.610895263671875,0.0002788329729810357,-0.00006711165769957006,-0.002832538215443492
1772643959327935200,0.620935302734375,-0.00170761882327497,0.00038642468280158937,-0.003082342678681016
1772643959337976300,0.630976318359375,-0.00008681904728291556,-0.0021086910273879766,-0.0027025758754462004
1772643959348017200,0.64101708984375,-0.0015622102655470371,-0.0018349179299548268,-0.0025656893849372864
1772643959358058200,0.651058349609375,-0.0009100021561607718,0.00022556974727194756,-0.0023521038237959146
1772643959368099300,0.661099365234375,-0.000904409505892545,-0.0005158542771823704,-0.0018399780383333564
1772643959378140200,0.67114013671875,-0.0006609965930692852,-0.0018692727899178863,-0.002548911375924945
1772643959388180200,0.68118017578125,-0.0004237089306116104,-0.0007728493656031787,-0.002956641372293234
1772643959398221300,0.69122119140625,-0.0007241134881041944,-0.0010572749888524413,-0.0017715347930788994
1772643959408262100,0.70126220703125,-0.003498594742268324,-0.00101173494476825,-0.0035111114848405123
1772643959418303200,0.71130322265625,-0.003433080855756998,-0.00155262288171798,-0.0023337281309068203
1772643959428344300,0.72134423828125,-0.002261556452140212,-0.0004809668753296137,-0.0034346787724643946
1772643959438385200,0.73138525390625,-0.00019041601626668125,-0.00195129809435457,-0.0007334345718845725
1772643959448425200,0.74142529296875,0.0002724413643591106,-0.0015779229579493403,-0.002326803747564554
1772643959458466300,0.75146630859375,0.0009201221400871873,0.00010998855577781796,-0.0008253136184066534
1772643959468507400,0.76150732421875,0.0015880429418757558,-0.0014623417519032955,-0.0026082999538630247
1772643959478548200,0.77154833984375,0.000013848437447450124,-0.0007107976707629859,-0.0032200280111283064
1772643959488589300,0.78158935546875,-0.001032507512718439,-0.0010341054294258356,-0.003142263740301132
1772643959498630400,0.79163037109375,-0.0016053534345701337,-0.0019113506423309445,-0.002418150193989277
1772643959508670200,0.801670166015625,-0.0024884575977921486,-0.0008788431296125054,-0.0023409186396747828
1772643959518711300,0.811711181640625,-0.002784334821626544,-0.0009038768475875258,-0.0009347695158794522
1772643959528752400,0.82175244140625,-0.0011254518758505583,-0.0019169433508068323,-0.0008197209681384265
1772643959538793200,0.831793212890625,-0.001674861996434629,-0.0005757753970101476,-0.0026264095213264227
1772643959548834300,0.841834228515625,0.000502804818097502,-0.000568052229937166,-0.003051982494071126
1772643959558875400,0.85187548828125,-0.0007209177128970623,-0.0005779059720225632,-0.0022985744290053844
1772643959568915500,0.86191552734375,0.00038242992013692856,-0.0008402272942475975,-0.0022514364682137966
1772643959578956300,0.871956298828125,-0.0006601976347155869,0.0002181128947995603,-0.002543585142120719
1772643959588997400,0.881997314453125,-0.002508697798475623,-0.001113201375119388,-0.00333214714191854
1772643959599038500,0.89203857421875,-0.0009526127250865102,-0.0013076120521873236,-0.0018706043483689427
1772643959609079300,0.902079345703125,-0.0013795174891129136,-0.0008482168195769191,-0.0020306603983044624
1772643959619120400,0.912120361328125,-0.0023731428664177656,-0.0012301141396164894,-0.002624012529850006
1772643959629161500,0.922161376953125,-0.0006207828409969807,-0.0016772588714957237,-0.0013912353897467256
1772643959639201300,0.932201171875,0.0024588967207819223,-0.000809068325906992,-0.002484995638951659
1772643959649242400,0.942242431640625,0.0010929612908512354,0.00005805691034765914,-0.0011824434623122215
1772643959659283500,0.952283447265625,0.00021997711155563593,-0.0018104169284924865,-0.001614940818399191
1772643959669324300,0.96232421875,-0.00370179396122694,-0.0010189254535362124,-0.0015185344964265823
1772643959679365400,0.972365478515625,-0.0011534150689840317,-0.0015478292480111122,-0.0018841864075511694
1772643959689406500,0.982406494140625,-0.0013962953817099333,0.0011635350529104471,-0.0005645901546813548
1772643959699446300,0.9924462890625,-0.00022903185163158923,-0.001988049829378724,-0.00152306177187711
1772643959709487000,1.002487060546875,0.0007262440049089491,0.00008122641156660393,-0.0032629049383103848
1772643959719528200,1.012528076171875,-0.00025007082149386406,-0.0013616742799058557,-0.0007922904333099723
1772643959729569300,1.0225693359375,0.0020602215081453323,-0.0005491438205353916,-0.0021369203459471464
1772643959739610000,1.032610107421875,-0.00004021373388241045,-0.0007621967233717442,-0.002101234160363674
1772643959749651200,1.042651123046875,-0.0016476977616548538,-0.0007009439868852496,-0.0018756643403321505
1772643959759691300,1.052691162109375,-0.0018961706664413214,-0.0014303837670013309,-0.0011116034584119916
1772643959769732400,1.062732421875,-0.0005882922559976578,-0.002484462922438979,-0.0028911277186125517
1772643959779773200,1.072773193359375,-0.0007821703911758959,-0.00040187101694755256,-0.000892425247002393
1772643959789814300,1.082814208984375,-0.0021015002857893705,-0.0009209210984408855,-0.0030802120454609394
1772643959799855400,1.09285546875,0.0002615224220789969,-0.002688727341592312,-0.0029225528705865145
