time,seconds_elapsed_x,acc_x,acc_y,acc_z,seconds_elapsed_y,gyro_x,gyro_y,gyro_z,member,activity,trial,session_id
1772649721036554200,0.02655419921875,0.8758084365397691,-6.941425403565168,-0.630575492592156,0.02655419921875,-0.0266744047403335,0.0091339917853474,-0.1439333707094192,best,jumping,01-2026-03-04,best_jumping_01-2026-03-04_18-42-01
1772649721046595300,0.03659521484375,0.8254809557072817,-6.880709945839644,-0.633168577825278,0.03659521484375,-0.0372457988560199,-0.0224426239728927,-0.0956341326236724,best,jumping,01-2026-03-04,best_jumping_01-2026-03-04_18-42-01
1772649721056636400,0.046636474609375,0.7804965894684195,-6.199045778784155,-0.5144106809757649,0.046636474609375,-0.0942289233207702,-0.0518689565360546,0.0099050737917423,best,jumping,01-2026-03-04,best_jumping_01-2026-03-04_18-42-01
1772649721066677200,0.05667724609375,0.8381330781400204,-5.129469504857063,-0.7607686834305525,0.05667724609375,-0.1923391073942184,-0.0474553219974041,0.1478085070848465,best,jumping,01-2026-03-04,best_jumping_01-2026-03-04_18-42-01
1772649721076719400,0.06671923828125,0.7080677514649927,-3.6372488333731887,-0.70373673652336,0.06671923828125,-0.3027569651603699,-0.0298084188252687,0.2777097821235657,best,jumping,01-2026-03-04,best_jumping_01-2026-03-04_18-42-01
1772649721086760200,0.07676025390625,0.3637717912189662,-1.7683628406971692,-0.7967091808617115,0.07676025390625,-0.4121871888637543,0.0162563007324934,0.3294114172458648,best,jumping,01-2026-03-04,best_jumping_01-2026-03-04_18-42-01
1772649721096801300,0.08680126953125,0.2884934090033173,0.4096446307301521,-0.8325304358273744,0.08680126953125,-0.5278916358947754,0.0500851050019264,0.3038607835769653,best,jumping,01-2026-03-04,best_jumping_01-2026-03-04_18-42-01
1772649721106842400,0.09684228515625,0.0319566884920001,2.7128274648338557,-0.4088635633550584,0.09684228515625,-0.6526954770088196,-0.0867930576205253,0.2136394530534744,best,jumping,01-2026-03-04,best_jumping_01-2026-03-04_18-42-01
1772649721116883200,0.10688330078125,0.2702130714252591,4.919759417450428,-0.7276916126064956,0.10688330078125,-0.6693165302276611,-0.2044219523668289,0.0966915339231491,best,jumping,01-2026-03-04,best_jumping_01-2026-03-04_18-42-01
1772649721126924300,0.11692431640625,1.5898409416280683,6.9301634203165765,-2.3092706295847893,0.11692431640625,-0.6639372110366821,-0.1657001376152038,-0.0604837574064731,best,jumping,01-2026-03-04,best_jumping_01-2026-03-04_18-42-01
1772649721136966100,0.126966064453125,2.2105689939446744,7.812666386058926,-2.62283272113204,0.126966064453125,-0.6093447804450989,-0.2085956633090973,-0.0873744934797287,best,jumping,01-2026-03-04,best_jumping_01-2026-03-04_18-42-01
1772649721147007200,0.13700732421875,2.361518995477259,6.199791044193506,-3.2486312085807323,0.13700732421875,-0.4899618327617645,-0.1412931233644485,-0.058676142245531,best,jumping,01-2026-03-04,best_jumping_01-2026-03-04_18-42-01
1772649721157048300,0.14704833984375,2.4014522158063945,4.513397461652756,-3.335100700765848,0.14704833984375,-0.5045165419578552,0.0335924103856086,-0.1935679167509079,best,jumping,01-2026-03-04,best_jumping_01-2026-03-04_18-42-01
1772649721167089200,0.157089111328125,2.1471811021395024,4.832214989510178,-2.65496681201756,0.157089111328125,-0.6949905157089233,0.0984987691044807,-0.3792116343975067,best,jumping,01-2026-03-04,best_jumping_01-2026-03-04_18-42-01
1772649721177130200,0.167130126953125,2.725141002961993,7.0666375911206005,-2.5349580383241177,0.167130126953125,-0.9374497532844543,-0.0043506477959454,-0.4789611101150512,best,jumping,01-2026-03-04,best_jumping_01-2026-03-04_18-42-01
1772649721187171300,0.17717138671875,4.242800651606917,10.154171644294262,-3.1930981219291685,0.17717138671875,-1.0327001810073853,-0.1580305993556976,-0.3922446966171264,best,jumping,01-2026-03-04,best_jumping_01-2026-03-04_18-42-01
1772649721197213400,0.18721337890625,4.276575495436787,10.133449174261091,-3.2827105883151293,0.18721337890625,-0.8918657898902893,-0.2900211215019226,-0.2416879385709762,best,jumping,01-2026-03-04,best_jumping_01-2026-03-04_18-42-01
1772649721207254500,0.197254638671875,4.299532592654228,10.119100330913067,-3.349067851319909,0.197254638671875,-0.6130994558334351,-0.4512169063091278,-0.1281601637601852,best,jumping,01-2026-03-04,best_jumping_01-2026-03-04_18-42-01
1772649721217295400,0.20729541015625,4.3149148707032206,10.11101990031004,-3.38524800272584,0.20729541015625,-0.3213791847229004,-0.6148737668991089,-0.0283595435321331,best,jumping,01-2026-03-04,best_jumping_01-2026-03-04_18-42-01
1772649721227336400,0.21733642578125,4.322344728443026,10.108901592981814,-3.391086207360029,0.21733642578125,-0.0223506968468427,-0.688796877861023,0.0687636062502861,best,jumping,01-2026-03-04,best_jumping_01-2026-03-04_18-42-01
1772649721237377300,0.227377197265625,4.3220869542896745,10.112366638743875,-3.36825653591454,0.227377197265625,0.2694936990737915,-0.6368569731712341,0.1290698200464248,best,jumping,01-2026-03-04,best_jumping_01-2026-03-04_18-42-01
