time,seconds_elapsed_x,acc_x,acc_y,acc_z,seconds_elapsed_y,gyro_x,gyro_y,gyro_z,member,activity,trial,session_id
1772649722247095300,0.32809521484375,0.4403479099273681,7.0571899414e-05,0.2819079160690307,0.32559326171875,-0.2049300670623779,0.1470063626766204,0.1265000402927398,tracy,jumping,04-2026-03-04,tracy_jumping_04-2026-03-04_18-42-01
1772649722267103200,0.348103271484375,0.4405968189239502,-0.2581310272216797,0.0910889506340026,0.34560107421875,-0.1974732279777526,0.194943219423294,0.1781653314828872,tracy,jumping,04-2026-03-04,tracy_jumping_04-2026-03-04_18-42-01
1772649722287111200,0.368111083984375,0.485378623008728,-0.298624038696289,0.1252478659152984,0.365609375,-0.181494265794754,0.3105243146419525,0.244211658835411,tracy,jumping,04-2026-03-04,tracy_jumping_04-2026-03-04_18-42-01
1772649722307119000,0.388119140625,0.6822563409805298,-0.424224853515625,0.278055191040039,0.3856171875,-0.1671132147312164,0.4063980281352997,0.2703106105327606,tracy,jumping,04-2026-03-04,tracy_jumping_04-2026-03-04_18-42-01
1772649722327127000,0.408126953125,0.5980933904647827,-0.183725357055664,0.1016476303339004,0.405625244140625,-0.1894837468862533,0.4303664565086365,0.2703106105327606,tracy,jumping,04-2026-03-04,tracy_jumping_04-2026-03-04_18-42-01
1772649722347135000,0.428135009765625,0.3498039245605469,0.0223655700683593,0.0416713282465934,0.425633056640625,-0.2166479676961898,0.4665854275226593,0.2516685128211975,tracy,jumping,04-2026-03-04,tracy_jumping_04-2026-03-04_18-42-01
1772649722367143000,0.448142822265625,-0.0754178762435913,0.1802854537963867,-0.0507427006959915,0.44564111328125,-0.2533995509147644,0.4969454407691955,0.2495379745960235,tracy,jumping,04-2026-03-04,tracy_jumping_04-2026-03-04_18-42-01
1772649722387150800,0.46815087890625,-0.462092638015747,0.2065858840942382,-0.1229226887226104,0.46564892578125,-0.2619216740131378,0.5320991277694702,0.266582190990448,tracy,jumping,04-2026-03-04,tracy_jumping_04-2026-03-04_18-42-01
1772649722407158800,0.48815869140625,-0.7966198921203613,0.2519807815551758,-0.2273272424936294,0.485656982421875,-0.2123869210481643,0.5635244250297546,0.2767021954059601,tracy,jumping,04-2026-03-04,tracy_jumping_04-2026-03-04_18-42-01
1772649722427166700,0.508166748046875,-1.1196503639221191,0.4841451644897461,-0.4442945122718811,0.505664794921875,-0.1575258374214172,0.5608612298965454,0.2830937802791595,tracy,jumping,04-2026-03-04,tracy_jumping_04-2026-03-04_18-42-01
1772649722447175000,0.5281748046875,-1.460537314414978,1.04583740234375,-0.6044677495956421,0.5256728515625,-0.095207929611206,0.5438170433044434,0.2751043140888214,tracy,jumping,04-2026-03-04,tracy_jumping_04-2026-03-04_18-42-01
1772649722467182800,0.548182861328125,-1.850743532180786,2.130523204803467,-0.8292661905288696,0.5456806640625,-0.0632500201463699,0.5182507038116455,0.2362221926450729,tracy,jumping,04-2026-03-04,tracy_jumping_04-2026-03-04_18-42-01
1772649722487190800,0.568190673828125,-2.016537666320801,3.357686996459961,-0.7065119743347168,0.565688720703125,-0.048868965357542,0.5363602042198181,0.1824263781309127,tracy,jumping,04-2026-03-04,tracy_jumping_04-2026-03-04_18-42-01
1772649722507198700,0.58819873046875,-1.8837974071502688,4.565107822418213,0.1175640970468521,0.585696533203125,0.0555268600583076,0.5305012464523315,0.1004010885953903,tracy,jumping,04-2026-03-04,tracy_jumping_04-2026-03-04_18-42-01
1772649722527206700,0.60820654296875,-1.6573927402496338,5.3459296226501465,0.6410976648330688,0.60570458984375,0.2749711573123932,0.4016043543815613,-0.0034621064551174,tracy,jumping,04-2026-03-04,tracy_jumping_04-2026-03-04_18-42-01
1772649722547214600,0.628214599609375,-1.384629487991333,5.5971293449401855,-0.1388314664363861,0.625712646484375,0.4555333256721496,0.2737727165222168,-0.0498010702431201,tracy,jumping,04-2026-03-04,tracy_jumping_04-2026-03-04_18-42-01
1772649722567222800,0.648222900390625,-0.4919090270996094,4.548512935638428,-0.6872029304504395,0.645720703125,0.4422175288200378,0.2098569124937057,0.0913463458418846,tracy,jumping,04-2026-03-04,tracy_jumping_04-2026-03-04_18-42-01
1772649722587231000,0.66823095703125,0.836902379989624,1.885118007659912,-0.4753764867782593,0.665728759765625,0.4028027653694153,0.2119874358177185,0.0865526646375656,tracy,jumping,04-2026-03-04,tracy_jumping_04-2026-03-04_18-42-01
1772649722607239200,0.6882392578125,0.3595913648605346,-1.6742143630981443,0.4267537891864776,0.685737060546875,0.8720513582229614,0.164583221077919,-0.0705737099051475,tracy,jumping,04-2026-03-04,tracy_jumping_04-2026-03-04_18-42-01
1772649722627247400,0.708247314453125,1.2579095363616943,-4.387833595275879,-1.1986867189407349,0.7057451171875,1.4036178588867188,0.3531348705291748,-0.2000032216310501,tracy,jumping,04-2026-03-04,tracy_jumping_04-2026-03-04_18-42-01
1772649722647255600,0.728255615234375,2.678752422332764,-5.137170791625977,1.031583309173584,0.72575341796875,0.9807082414627076,0.6673876047134399,-0.3187801241874695,tracy,jumping,04-2026-03-04,tracy_jumping_04-2026-03-04_18-42-01
1772649722667263700,0.748263671875,2.5911169052124023,-7.061816215515137,0.3002123832702636,0.74576171875,0.0731037110090255,0.3414169549942016,-0.2255695462226867,tracy,jumping,04-2026-03-04,tracy_jumping_04-2026-03-04_18-42-01
1772649722687272000,0.76827197265625,2.8040149211883545,-8.881143569946289,0.6426360607147217,0.76577001953125,-0.1713742762804031,0.2545979917049408,-0.2165148109197616,tracy,jumping,04-2026-03-04,tracy_jumping_04-2026-03-04_18-42-01
1772649722707280100,0.788280029296875,2.228034496307373,-11.49754524230957,1.393534779548645,0.7857783203125,0.0310258008539676,0.3206443190574646,-0.2415485084056854,tracy,jumping,04-2026-03-04,tracy_jumping_04-2026-03-04_18-42-01
1772649722727288300,0.808288330078125,2.0663719177246094,-12.758045196533203,0.9505120515823364,0.805786376953125,-0.1229047775268554,0.2460758686065673,-0.1302284598350525,tracy,jumping,04-2026-03-04,tracy_jumping_04-2026-03-04_18-42-01
