time,seconds_elapsed_x,acc_x,acc_y,acc_z,seconds_elapsed_y,gyro_x,gyro_y,gyro_z,member,activity,trial,session_id
1772642846665320200,0.3373203125,-0.0075616240501403,-0.0943460464477539,0.0196154117584228,0.339820068359375,-0.0030626326333731,0.0143810575827956,0.0023968429304659,tracy,standing,04-2026-03-04,tracy_standing_04-2026-03-04_16-47-26
1772642846685329700,0.35732958984375,-0.03045254945755,-0.1205415725708007,0.0231736302375793,0.359829833984375,-0.0057257916778326,0.0106526352465152,0.0039947382174432,tracy,standing,04-2026-03-04,tracy_standing_04-2026-03-04_16-47-26
1772642846705339400,0.37733935546875,-0.0127632319927215,-0.1228151321411132,0.0504249334335327,0.379839111328125,-0.0035952643956989,0.0047936858609318,0.0045273699797689,tracy,standing,04-2026-03-04,tracy_standing_04-2026-03-04_16-47-26
1772642846725348900,0.397348876953125,-0.0309865176677703,-0.1179342269897461,-0.0107796788215637,0.399848876953125,-0.0035952643956989,0.0085221081972122,0.0050600017420947,tracy,standing,04-2026-03-04,tracy_standing_04-2026-03-04_16-47-26
1772642846745358600,0.417358642578125,-0.0346808433532714,-0.0986318588256836,-0.0025969147682189,0.4198583984375,-0.0062584234401583,0.0079894764348864,0.0045273699797689,tracy,standing,04-2026-03-04,tracy_standing_04-2026-03-04_16-47-26
1772642846765368000,0.4373681640625,-0.000246912240982,-0.1224269866943359,-0.001271903514862,0.4398681640625,-0.0067910552024841,0.0127831622958183,0.0034621064551174,tracy,standing,04-2026-03-04,tracy_standing_04-2026-03-04_16-47-26
1772642846785377800,0.457377685546875,-0.0119377672672271,-0.146270751953125,-0.0145043730735778,0.459877685546875,-0.0062584234401583,0.0074568446725606,0.0002663158811628,tracy,standing,04-2026-03-04,tracy_standing_04-2026-03-04_16-47-26
1772642846805387300,0.47738720703125,-0.0095095634460449,-0.119877815246582,-0.0259922742843627,0.479887451171875,-0.0014647373463958,0.0058589493855834,0.0002663158811628,tracy,standing,04-2026-03-04,tracy_standing_04-2026-03-04_16-47-26
1772642846825397000,0.49739697265625,-0.0067749321460723,-0.1006612777709961,-0.00641530752182,0.499896728515625,-0.0030626326333731,0.0095873717218637,0.0007989476434886,tracy,standing,04-2026-03-04,tracy_standing_04-2026-03-04_16-47-26
1772642846845406500,0.517406494140625,-0.0047519505023956,-0.1149978637695312,0.0109643340110778,0.519906494140625,-0.0025300008710473,0.0079894764348864,-0.0045273699797689,tracy,standing,04-2026-03-04,tracy_standing_04-2026-03-04_16-47-26
1772642846865416200,0.537416259765625,0.0041640400886535,-0.0718441009521484,-0.0263988375663757,0.539916015625,-0.0073236869648098,0.0031957905739545,-0.0061252652667462,tracy,standing,04-2026-03-04,tracy_standing_04-2026-03-04_16-47-26
1772642846885425700,0.55742578125,0.0149533450603485,-0.1221275329589843,-0.0157188177108764,0.55992578125,-0.004660528153181,0.0031957905739545,-0.006657897029072,tracy,standing,04-2026-03-04,tracy_standing_04-2026-03-04_16-47-26
1772642846905435400,0.577435302734375,0.0088806748390197,-0.1268959045410156,-0.0146993398666381,0.579935302734375,-0.004660528153181,0.0069242129102349,-0.0071905287913978,tracy,standing,04-2026-03-04,tracy_standing_04-2026-03-04_16-47-26
1772642846925444900,0.59744482421875,0.0006709098815917,-0.1076860427856445,0.0365380048751831,0.599945068359375,-0.0062584234401583,0.0143810575827956,-0.0045273699797689,tracy,standing,04-2026-03-04,tracy_standing_04-2026-03-04_16-47-26
1772642846945454600,0.61745458984375,-0.014651596546173,-0.1411981582641601,-0.0058944225311279,0.619954345703125,-0.0041278963908553,0.0170442163944244,-0.0050600017420947,tracy,standing,04-2026-03-04,tracy_standing_04-2026-03-04_16-47-26
1772642846965464000,0.637464111328125,-0.0178399682044982,-0.1124525070190429,-0.0126285552978515,0.639964111328125,-0.0019973691087216,0.0143810575827956,-0.0050600017420947,tracy,standing,04-2026-03-04,tracy_standing_04-2026-03-04_16-47-26
1772642846985473800,0.657473876953125,-0.0282004475593566,-0.1268796920776367,0.0111472606658935,0.659973876953125,0.0006657897029072,0.0079894764348864,-0.0045273699797689,tracy,standing,04-2026-03-04,tracy_standing_04-2026-03-04_16-47-26
1772642847005483300,0.677483154296875,-0.0171258449554443,-0.1221437454223632,0.0253804326057434,0.6799833984375,-0.0014647373463958,0.0042610540986061,-0.0055926335044205,tracy,standing,04-2026-03-04,tracy_standing_04-2026-03-04_16-47-26
1772642847025493000,0.697492919921875,-0.0324190557003021,-0.1173810958862304,-0.0151454210281372,0.6999931640625,-0.0014647373463958,0.0042610540986061,-0.0045273699797689,tracy,standing,04-2026-03-04,tracy_standing_04-2026-03-04_16-47-26
1772642847045502500,0.71750244140625,-0.0315225422382354,-0.136570930480957,0.0381559133529663,0.72000244140625,-0.0030626326333731,0.0042610540986061,-0.0077231605537235,tracy,standing,04-2026-03-04,tracy_standing_04-2026-03-04_16-47-26
1772642847065512000,0.737511962890625,-0.01680189371109,-0.0863409042358398,-0.0046709179878234,0.740011962890625,-0.0030626326333731,-0.0031957905739545,-0.0098536871373653,tracy,standing,04-2026-03-04,tracy_standing_04-2026-03-04_16-47-26
1772642847085521200,0.757521240234375,0.0051143169403076,-0.1127519607543945,0.0007972121238708,0.760021240234375,-0.0030626326333731,-0.0095873717218637,-0.0109189506620168,tracy,standing,04-2026-03-04,tracy_standing_04-2026-03-04_16-47-26
1772642847105530400,0.7775302734375,0.0319118499755859,-0.1032466888427734,0.0131990313529968,0.780030517578125,-0.0025300008710473,-0.0095873717218637,-0.0114515833556652,tracy,standing,04-2026-03-04,tracy_standing_04-2026-03-04_16-47-26
1772642847125539800,0.797539794921875,0.0225557684898376,-0.1032667160034179,-0.0001171827316284,0.800039794921875,-0.0062584234401583,-0.0037284223362803,-0.0103863198310136,tracy,standing,04-2026-03-04,tracy_standing_04-2026-03-04_16-47-26
1772642847145549000,0.817549072265625,0.0204358696937561,-0.0841512680053711,0.0436776280403137,0.820048828125,-0.0041278963908553,0.0037284223362803,-0.0109189506620168,tracy,standing,04-2026-03-04,tracy_standing_04-2026-03-04_16-47-26
1772642847165558300,0.837558349609375,0.0330724120140075,-0.1201295852661132,0.0034664869308471,0.840058349609375,-0.0025300008710473,0.0026631588116288,-0.0087884236127138,tracy,standing,04-2026-03-04,tracy_standing_04-2026-03-04_16-47-26
1772642847185567500,0.8575673828125,0.0193546414375305,-0.1513080596923828,-0.0198890566825866,0.860067626953125,-0.0030626326333731,0.0069242129102349,-0.0087884236127138,tracy,standing,04-2026-03-04,tracy_standing_04-2026-03-04_16-47-26
1772642847205576700,0.87757666015625,0.0342810750007629,-0.144195556640625,-0.0193384885787963,0.880076904296875,-0.00093210558407,0.0101200034841895,-0.0103863198310136,tracy,standing,04-2026-03-04,tracy_standing_04-2026-03-04_16-47-26
1772642847225586000,0.8975859375,0.0055685639381408,-0.1347827911376953,-0.0010085105895996,0.9000859375,0.003328948514536,0.0079894764348864,-0.0135821104049682,tracy,standing,04-2026-03-04,tracy_standing_04-2026-03-04_16-47-26
1772642847245595400,0.917595458984375,-0.0020378232002258,-0.1182222366333007,0.0126142501831054,0.92009521484375,0.003328948514536,0.0090547399595379,-0.0141147412359714,tracy,standing,04-2026-03-04,tracy_standing_04-2026-03-04_16-47-26
1772642847265604600,0.9376044921875,-0.0262453556060791,-0.0896844863891601,0.0261757373809814,0.9401044921875,0.0038615802768617,0.0101200034841895,-0.0141147412359714,tracy,standing,04-2026-03-04,tracy_standing_04-2026-03-04_16-47-26
1772642847285613800,0.95761376953125,-0.0145522356033325,-0.10662841796875,0.0018181204795837,0.96011376953125,0.0001331579405814,0.0106526352465152,-0.0130494777113199,tracy,standing,04-2026-03-04,tracy_standing_04-2026-03-04_16-47-26
1772642847305623000,0.977623046875,-0.0213330388069152,-0.1019544601440429,-0.0124027132987976,0.980123046875,-0.0003994738217443,0.0117178987711668,-0.0109189506620168,tracy,standing,04-2026-03-04,tracy_standing_04-2026-03-04_16-47-26
1772642847325632300,0.99763232421875,0.0030267834663391,-0.1380281448364257,-0.0109036564826965,1.00013232421875,0.0049268435686826,0.0026631588116288,-0.0082557927817106,tracy,standing,04-2026-03-04,tracy_standing_04-2026-03-04_16-47-26
1772642847345641500,1.017641357421875,-0.0129163861274719,-0.1262493133544922,0.0067150592803955,1.0201416015625,0.0091878976672887,-0.0063915811479091,-0.0055926335044205,tracy,standing,04-2026-03-04,tracy_standing_04-2026-03-04_16-47-26
1772642847365650700,1.037650634765625,-0.0284578204154968,-0.1000528335571289,0.0104306936264038,1.04015087890625,0.0027963167522102,-0.0047936858609318,-0.0045273699797689,tracy,standing,04-2026-03-04,tracy_standing_04-2026-03-04_16-47-26
1772642847385660200,1.05766015625,-0.0490817129611969,-0.1001157760620117,0.0010265111923217,1.060159912109375,-0.00093210558407,-0.0095873717218637,-0.0071905287913978,tracy,standing,04-2026-03-04,tracy_standing_04-2026-03-04_16-47-26
1772642847405669400,1.07766943359375,-0.0362507700920105,-0.1073503494262695,-0.0153331160545349,1.080169189453125,-0.0014647373463958,-0.0127831622958183,-0.006657897029072,tracy,standing,04-2026-03-04,tracy_standing_04-2026-03-04_16-47-26
1772642847425678600,1.0976787109375,0.0123682618141174,-0.1098356246948242,-0.0201117396354675,1.100178466796875,0.0011984214652329,-0.0127831622958183,-0.0082557927817106,tracy,standing,04-2026-03-04,tracy_standing_04-2026-03-04_16-47-26
1772642847445687800,1.117687744140625,0.02005535364151,-0.1507244110107422,0.005483329296112,1.12018798828125,0.0043942118063569,-0.0085221081972122,-0.0098536871373653,tracy,standing,04-2026-03-04,tracy_standing_04-2026-03-04_16-47-26
1772642847465697000,1.137697021484375,0.0369312167167663,-0.1365766525268554,0.0068582296371459,1.140197021484375,0.0059921070933341,-0.0042610540986061,-0.0146473739296197,tracy,standing,04-2026-03-04,tracy_standing_04-2026-03-04_16-47-26
1772642847485706200,1.157706298828125,0.0116957426071167,-0.1176786422729492,-0.0084701180458068,1.160206298828125,0.0054594753310084,-0.0047936858609318,-0.0183757953345775,tracy,standing,04-2026-03-04,tracy_standing_04-2026-03-04_16-47-26
